prov,dia,casos_tot,dup,dup.inicial,dup.fase1,dup.fase2,dup.fase4,dup.inicial,dup.sincasos
San Juan,5,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,6,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,7,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,8,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,9,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,10,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,11,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,12,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,13,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,14,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,15,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,16,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,17,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,18,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,19,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,20,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,21,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,22,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,23,0,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,24,1,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,25,1,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,26,1,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,27,1,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,28,1,Inf,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
San Juan,29,1,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,30,1,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,31,1,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,32,1,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,33,1,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,34,1,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,35,1,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,36,1,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,37,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,38,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,39,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,40,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,41,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,42,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,43,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,44,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,45,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,46,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,47,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,48,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,49,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,50,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,51,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,52,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,53,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,54,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,55,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,56,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,57,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,58,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,59,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,60,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,61,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,62,2,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,63,3,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,64,3,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,65,3,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,66,3,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,67,3,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,68,3,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,69,3,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,70,3,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,71,3,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,72,3,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,73,3,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,74,4,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,75,4,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,76,4,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,77,4,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,78,4,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,79,4,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,80,4,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,81,4,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,82,4,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,83,5,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,84,5,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,85,5,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,86,5,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,87,5,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,88,5,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,89,5,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,90,5,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,91,5,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,92,5,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,93,5,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,94,5,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,95,5,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,96,5,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,97,5,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,97,6,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,98,6,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,99,6,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,100,6,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,100,7,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,101,7,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,101,7,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,102,7,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,103,7,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,104,7,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,104,7,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,105,7,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,106,7,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,107,7,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,108,7,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,109,8,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,109,8,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,110,8,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,111,8,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,111,8,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,112,8,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,113,8,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,114,8,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,114,8,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,115,8,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,116,8,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,116,8,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,117,8,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Juan,117,8,Inf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Luis,0,0,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,1,0,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,2,0,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,3,0,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,4,0,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,5,0,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,6,0,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,7,2,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,8,2,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,9,2,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,10,2,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,11,2,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,12,2,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,13,2,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,14,2,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,15,2,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,16,2,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,17,2,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,18,2,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,19,2,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,20,6,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,21,6,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,22,6,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,23,6,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,24,6,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,25,6,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,26,6,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,27,7,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,28,9,5.51E+15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
San Luis,29,10,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,30,10,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,31,10,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,32,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,33,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,34,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,35,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,36,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,37,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,38,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,39,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,40,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,41,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,42,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,43,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,44,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,45,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,46,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,47,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,48,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,49,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,50,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,51,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,52,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,53,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,54,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,55,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,56,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,57,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,58,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,59,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,60,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,61,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,62,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,63,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,64,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,65,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,66,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,67,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,68,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,69,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,70,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,71,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,72,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,73,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,74,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,75,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,76,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,77,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,78,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,79,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,80,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,81,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,82,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,83,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,84,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,85,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,86,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,87,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,88,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,89,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,90,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,91,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,92,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,93,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,94,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,95,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,96,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,97,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,98,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,99,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,100,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,101,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,102,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,103,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,104,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,105,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,106,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,107,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,108,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,109,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,110,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,111,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,112,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,113,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,114,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,115,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,116,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
San Luis,117,11,5.51E+15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Santa Cruz,0,0,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,1,0,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,2,0,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,3,0,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,4,0,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,5,0,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,6,0,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,7,0,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,8,0,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,9,0,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,10,0,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,11,0,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,12,1,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,13,1,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,14,1,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,15,1,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,16,1,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,17,1,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,18,1,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,19,2,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,20,7,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,21,9,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,22,9,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,23,9,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,24,9,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,25,9,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,26,9,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,27,19,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,28,21,1.84E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Santa Cruz,29,21,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,30,22,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,31,23,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,32,23,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,33,31,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,34,31,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,35,31,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,36,37,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,37,40,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,38,40,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,39,40,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,40,40,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,41,40,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,42,40,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,43,40,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,44,40,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,45,40,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,46,41,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,47,41,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,48,41,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,49,41,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,50,42,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,51,42,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,52,43,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,53,48,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,54,48,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,55,48,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,56,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,57,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,58,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,59,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,60,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,61,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,62,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,63,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,64,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,65,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
